config,p,draw,stationary,max_mod
naive (sd = 1),3,524,FALSE,1.0968419760284684
naive (sd = 1),3,525,FALSE,1.1090823392267035
naive (sd = 1),3,526,FALSE,2.2100422332893563
naive (sd = 1),3,527,FALSE,7.020419084638154
naive (sd = 1),3,528,TRUE,2.302508226025422
naive (sd = 1),3,529,TRUE,10.667182506101094
naive (sd = 1),3,530,FALSE,2.96094771998988
naive (sd = 1),3,531,FALSE,1.4952462146087067
naive (sd = 1),3,532,FALSE,1.0473519135381069
naive (sd = 1),3,533,FALSE,1.3551249854581382
naive (sd = 1),3,534,FALSE,1.5735358461257656
naive (sd = 1),3,535,TRUE,4.463788787722877
naive (sd = 1),3,536,FALSE,2.743242512619543
naive (sd = 1),3,537,FALSE,1.0041859357457168
naive (sd = 1),3,538,FALSE,1.5388079225541837
naive (sd = 1),3,539,FALSE,1.3682154144989378
naive (sd = 1),3,540,FALSE,1.79615481230068
naive (sd = 1),3,541,TRUE,4.02464977463315
naive (sd = 1),3,542,FALSE,3.9410964425033868
naive (sd = 1),3,543,FALSE,9.912651576802437
naive (sd = 1),3,544,FALSE,8.083572536935982
naive (sd = 1),3,545,FALSE,6.17875905541468
naive (sd = 1),3,546,FALSE,1.2904833455284404
naive (sd = 1),3,547,FALSE,0.9309293257089918
naive (sd = 1),3,548,FALSE,35.84270612971968
naive (sd = 1),3,549,FALSE,11.624658813069619
naive (sd = 1),3,550,FALSE,4.827818869680802
naive (sd = 1),3,551,FALSE,2.5408468448251265
naive (sd = 1),3,552,FALSE,1.0222120379685258
naive (sd = 1),3,553,FALSE,0.9294017121781947
naive (sd = 1),3,554,FALSE,0.905563489232998
naive (sd = 1),3,555,FALSE,11.057443568828697
naive (sd = 1),3,556,FALSE,2.1282997235579293
naive (sd = 1),3,557,FALSE,1.617073746802436
naive (sd = 1),3,558,FALSE,1.3790799926556438
naive (sd = 1),3,559,FALSE,1.236443890218508
naive (sd = 1),3,560,TRUE,2.219151670888089
naive (sd = 1),3,561,TRUE,9.580530995783032
naive (sd = 1),3,562,FALSE,4.168895000487962
naive (sd = 1),3,563,FALSE,2.938251444483603
naive (sd = 1),3,564,FALSE,1.7836518029778703
naive (sd = 1),3,565,FALSE,1.7836518029778703
naive (sd = 1),3,566,FALSE,3.64522992479029
naive (sd = 1),3,567,FALSE,3.059572741714453
naive (sd = 1),3,568,FALSE,4.140554283773195
naive (sd = 1),3,569,FALSE,2.48228315509214
naive (sd = 1),3,570,FALSE,3.5309603794463142
naive (sd = 1),3,571,TRUE,2.988375567786145
naive (sd = 1),3,572,TRUE,2.988375567786145
naive (sd = 1),3,573,FALSE,1.9362956811386842
naive (sd = 1),3,574,FALSE,2.6906987192280947
naive (sd = 1),3,575,FALSE,2.215495729718554
naive (sd = 1),3,576,TRUE,1.9687267615677906
naive (sd = 1),3,577,FALSE,1.2779003016283468
naive (sd = 1),3,578,FALSE,0.9937978505754521
naive (sd = 1),3,579,FALSE,1.8005141442494401
naive (sd = 1),3,580,TRUE,1.2833608486388124
naive (sd = 1),3,581,FALSE,1.6996019293583648
naive (sd = 1),3,582,FALSE,0.8701898041249333
naive (sd = 1),3,583,FALSE,0.9331357736670303
naive (sd = 1),3,584,FALSE,0.7426160985001717
naive (sd = 1),3,585,TRUE,1.4584009035907393
naive (sd = 1),3,586,FALSE,0.9366557541357465
naive (sd = 1),3,587,FALSE,1.5116565111101272
naive (sd = 1),3,588,FALSE,2.2791578775137222
naive (sd = 1),3,589,FALSE,1.305992981308619
naive (sd = 1),3,590,FALSE,1.9174944675754435
naive (sd = 1),3,591,TRUE,1.3845333143259668
naive (sd = 1),3,592,FALSE,4.028875041351148
naive (sd = 1),3,593,FALSE,8.209571452261297
naive (sd = 1),3,594,FALSE,14.945033188144157
naive (sd = 1),3,595,TRUE,1.3405221274517234
naive (sd = 1),3,596,FALSE,0.8950785559443756
naive (sd = 1),3,597,TRUE,1.1764254526525588
naive (sd = 1),3,598,TRUE,1.1064851295423972
naive (sd = 1),3,599,FALSE,1.6660280616153307
naive (sd = 1),3,600,FALSE,1.9504955272661864
naive (sd = 1),3,601,FALSE,1.7378808533503394
naive (sd = 1),3,602,FALSE,4.4374904818982985
naive (sd = 1),3,603,FALSE,2.467760705631866
naive (sd = 1),3,604,TRUE,4.8757568279331425
naive (sd = 1),3,605,TRUE,2.1115203252281507
naive (sd = 1),3,606,FALSE,2.460007021463848
naive (sd = 1),3,607,FALSE,1.704604312858104
naive (sd = 1),3,608,FALSE,1.6411205706175898
naive (sd = 1),3,609,FALSE,1.1092533975540333
naive (sd = 1),3,610,FALSE,1.1294746290598363
naive (sd = 1),3,611,FALSE,1.9957750737552131
naive (sd = 1),3,612,FALSE,0.8712012986982158
naive (sd = 1),3,613,FALSE,1.1948176368935821
naive (sd = 1),3,614,FALSE,1.104590034095128
naive (sd = 1),3,615,TRUE,3.164429188567096
naive (sd = 1),3,616,FALSE,1.6681538533274716
naive (sd = 1),3,617,FALSE,6.579465002431568
naive (sd = 1),3,618,FALSE,2.6585824930293716
naive (sd = 1),3,619,TRUE,56.82118753699118
naive (sd = 1),3,620,TRUE,2.5570755022488427
naive (sd = 1),3,621,TRUE,1.4377602186089917
naive (sd = 1),3,622,TRUE,1.1408559224438235
naive (sd = 1),3,623,FALSE,1.0962144822257478
naive (sd = 1),3,624,FALSE,1.3950828118566583
naive (sd = 1),3,625,FALSE,2.453014032620153
naive (sd = 1),3,626,TRUE,1.331883953775993
naive (sd = 1),3,627,FALSE,1.684511808087051
naive (sd = 1),3,628,FALSE,0.8612089528134169
naive (sd = 1),3,629,FALSE,1.690318800074699
naive (sd = 1),3,630,TRUE,3.2173292781907548
naive (sd = 1),3,631,FALSE,2.840064240749406
naive (sd = 1),3,632,FALSE,2.1049908128296684
naive (sd = 1),3,633,TRUE,8.58734552684987
naive (sd = 1),3,634,FALSE,0.8609960088151226
naive (sd = 1),3,635,FALSE,1.9399193176921707
naive (sd = 1),3,636,FALSE,1.159833092465058
naive (sd = 1),3,637,TRUE,1.5520142244670336
naive (sd = 1),3,638,FALSE,0.7810010433694414
naive (sd = 1),3,639,FALSE,1.8579173720677813
naive (sd = 1),3,640,FALSE,0.937474909437682
naive (sd = 1),3,641,FALSE,1.097911453096495
naive (sd = 1),3,642,FALSE,1.2373051344367436
naive (sd = 1),3,643,FALSE,1.5491675789429618
naive (sd = 1),3,644,FALSE,0.9965710191108956
naive (sd = 1),3,645,FALSE,2.9691977542862285
naive (sd = 1),3,646,FALSE,1.0241003685212122
naive (sd = 1),3,647,TRUE,9.533994172849523
naive (sd = 1),3,648,FALSE,1.4973121239581078
naive (sd = 1),3,649,FALSE,3.6463608551796853
naive (sd = 1),3,650,TRUE,3.41619083356922
naive (sd = 1),3,651,FALSE,1.4629472414821312
naive (sd = 1),3,652,FALSE,1.2137618600088065
naive (sd = 1),3,653,FALSE,1.2092870875617538
naive (sd = 1),3,654,FALSE,1.3420954849792703
naive (sd = 1),3,655,FALSE,3.426124479006056
naive (sd = 1),3,656,FALSE,2.2388468023141836
naive (sd = 1),3,657,FALSE,1.2247944151075718
naive (sd = 1),3,658,FALSE,1.4709651179478307
naive (sd = 1),3,659,TRUE,1.7348305845683896
naive (sd = 1),3,660,TRUE,2.1461081398012998
naive (sd = 1),3,661,FALSE,3.2378981186723452
naive (sd = 1),3,662,TRUE,1.3351830996434444
naive (sd = 1),3,663,FALSE,3.395043976117303
naive (sd = 1),3,664,FALSE,6.272988073792627
naive (sd = 1),3,665,FALSE,1.5427348033578758
naive (sd = 1),3,666,FALSE,1.4340095532975308
naive (sd = 1),3,667,FALSE,1.0241015562965365
naive (sd = 1),3,668,FALSE,1.7945052163449278
naive (sd = 1),3,669,TRUE,1.8451879871852723
naive (sd = 1),3,670,TRUE,1.7170197547138326
naive (sd = 1),3,671,FALSE,0.9665423527777582
naive (sd = 1),3,672,FALSE,1.3764489723285434
naive (sd = 1),3,673,FALSE,19.99584810259864
naive (sd = 1),3,674,FALSE,2.548553682252057
naive (sd = 1),3,675,FALSE,1.0420496449209946
naive (sd = 1),3,676,FALSE,1.0088100780184068
naive (sd = 1),3,677,FALSE,1.0045143441767004
naive (sd = 1),3,678,FALSE,1.743221974066808
naive (sd = 1),3,679,FALSE,1.171358770308422
naive (sd = 1),3,680,FALSE,1.6747905068422255
naive (sd = 1),3,681,FALSE,2.5130396260920427
naive (sd = 1),3,682,FALSE,1.651038736081469
naive (sd = 1),3,683,FALSE,3.5374848251585047
naive (sd = 1),3,684,FALSE,3.3042762189125683
naive (sd = 1),3,685,TRUE,3.196031174436708
naive (sd = 1),3,686,FALSE,10.208749081032863
naive (sd = 1),3,687,FALSE,10.373074371078967
naive (sd = 1),3,688,FALSE,39.20468143054442
naive (sd = 1),3,689,FALSE,4.887124033358545
naive (sd = 1),3,690,FALSE,1.0821708225515365
naive (sd = 1),3,691,FALSE,0.9081590307055118
naive (sd = 1),3,692,FALSE,0.98842917727034
naive (sd = 1),3,693,FALSE,0.9315314330331343
naive (sd = 1),3,694,FALSE,2.9195752537641813
naive (sd = 1),3,695,FALSE,1.819694502933921
naive (sd = 1),3,696,FALSE,1.445413998537627
naive (sd = 1),3,697,FALSE,1.508175319836944
naive (sd = 1),3,698,FALSE,0.9932331578375586
naive (sd = 1),3,699,FALSE,1.6603743383969898
naive (sd = 1),3,700,FALSE,4.259387433746651
naive (sd = 1),3,701,FALSE,1.0156172424850751
naive (sd = 1),3,702,FALSE,2.0765973140280334
naive (sd = 1),3,703,FALSE,1.2325515525666793
naive (sd = 1),3,704,FALSE,1.2367586071443997
naive (sd = 1),3,705,FALSE,1.7263771891592679
naive (sd = 1),3,706,TRUE,2.1974671727233597
naive (sd = 1),3,707,FALSE,1.1471741894500085
naive (sd = 1),3,708,FALSE,1.0693723350518824
naive (sd = 1),3,709,FALSE,1.3620012070358256
naive (sd = 1),3,710,FALSE,2.074952559328327
naive (sd = 1),3,711,FALSE,4.531847862381198
naive (sd = 1),3,712,FALSE,75.33639109939803
naive (sd = 1),3,713,FALSE,1.1533558639756363
naive (sd = 1),3,714,FALSE,1.5457208032716647
naive (sd = 1),3,715,FALSE,2.286454672958627
naive (sd = 1),3,716,FALSE,2.143521882602265
naive (sd = 1),3,717,FALSE,6.695118647456577
naive (sd = 1),3,718,FALSE,7.48572374090367
naive (sd = 1),3,719,FALSE,1.2752243759107933
naive (sd = 1),3,720,FALSE,71.27150771910934
naive (sd = 1),3,721,FALSE,4.489047933743325
naive (sd = 1),3,722,FALSE,1.7274446363377542
naive (sd = 1),3,723,FALSE,1.2737296543489152
naive (sd = 1),3,724,FALSE,1.4429163034229289
naive (sd = 1),3,725,FALSE,0.9326187759593997
naive (sd = 1),3,726,FALSE,1.1919920448263945
naive (sd = 1),3,727,FALSE,1.1350111081980643
naive (sd = 1),3,728,FALSE,1.0907508375181176
naive (sd = 1),3,729,FALSE,5.950150243078044
naive (sd = 1),3,730,FALSE,1.971659219119562
naive (sd = 1),3,731,FALSE,1.245240865391599
naive (sd = 1),3,732,FALSE,0.9776695616450712
naive (sd = 1),3,733,FALSE,1.9478875868000702
naive (sd = 1),3,734,TRUE,9.576606890231341
naive (sd = 1),3,735,FALSE,6.629613878957456
naive (sd = 1),3,736,FALSE,1.0635125618107824
naive (sd = 1),3,737,FALSE,649.4662640606307
naive (sd = 1),3,738,FALSE,4.12412015435903
naive (sd = 1),3,739,TRUE,1.7654996497270938
naive (sd = 1),3,740,FALSE,1.7895090318579943
naive (sd = 1),3,741,FALSE,0.88350648064776
naive (sd = 1),3,742,FALSE,1.0394462890158191
naive (sd = 1),3,743,FALSE,1.3591502261429695
naive (sd = 1),3,744,TRUE,1.6840878454559587
naive (sd = 1),3,745,FALSE,0.8277551636131236
naive (sd = 1),3,746,FALSE,1.6344207976091558
naive (sd = 1),3,747,FALSE,0.920299002591543
naive (sd = 1),3,748,FALSE,1.5474833181328957
naive (sd = 1),3,749,FALSE,1.8330428663998786
naive (sd = 1),3,750,FALSE,1.2087937230699315
naive (sd = 1),3,751,FALSE,1.2087937230699315
naive (sd = 1),3,752,FALSE,1.3111546644287366
naive (sd = 1),3,753,TRUE,1.0152683931764652
naive (sd = 1),3,754,FALSE,1.9345959254418421
naive (sd = 1),3,755,FALSE,4.438869240718836
naive (sd = 1),3,756,FALSE,1.1110563997418716
naive (sd = 1),3,757,FALSE,10.624395175867532
naive (sd = 1),3,758,FALSE,1.2272233324893487
naive (sd = 1),3,759,FALSE,1.138765563247036
naive (sd = 1),3,760,TRUE,1.154523399045312
naive (sd = 1),3,761,TRUE,3.927910286385536
naive (sd = 1),3,762,FALSE,6.827024868912381
naive (sd = 1),3,763,TRUE,1.7372758477331884
naive (sd = 1),3,764,FALSE,2.8808351123129676
naive (sd = 1),3,765,FALSE,4.303559231913983
naive (sd = 1),3,766,FALSE,0.8971106851753088
naive (sd = 1),3,767,TRUE,3.249992064301554
naive (sd = 1),3,768,TRUE,5.896190902909635
naive (sd = 1),3,769,FALSE,2.9074231103338097
naive (sd = 1),3,770,FALSE,1.4590574714875537
naive (sd = 1),3,771,FALSE,1.2809760385721323
naive (sd = 1),3,772,TRUE,17.804233622136206
naive (sd = 1),3,773,TRUE,2.088882085314015
naive (sd = 1),3,774,FALSE,12.55199406194591
naive (sd = 1),3,775,TRUE,1.5656257890321237
naive (sd = 1),3,776,TRUE,2.836213055693809
naive (sd = 1),3,777,FALSE,1.1006575199834787
naive (sd = 1),3,778,FALSE,1.3233409491604284
naive (sd = 1),3,779,TRUE,12.127843578535183
naive (sd = 1),3,780,FALSE,2.8163247409559817
naive (sd = 1),3,781,FALSE,1.5457950964171092
naive (sd = 1),3,782,TRUE,1.2980291182401669
naive (sd = 1),3,783,FALSE,1.6858605661168935
naive (sd = 1),3,784,FALSE,1.3366514152847728
naive (sd = 1),3,785,FALSE,1.6104144403417184
naive (sd = 1),3,786,TRUE,1.644319879127361
naive (sd = 1),3,787,FALSE,12.193357053156358
naive (sd = 1),3,788,TRUE,2.779979831438826
naive (sd = 1),3,789,FALSE,1.5550123085213632
naive (sd = 1),3,790,FALSE,4.120817476544041
naive (sd = 1),3,791,FALSE,4.826768405700403
naive (sd = 1),3,792,TRUE,9.365065413766832
naive (sd = 1),3,793,FALSE,1.1868853519031617
naive (sd = 1),3,794,FALSE,1.0878529807014383
naive (sd = 1),3,795,FALSE,3.9166925720912973
naive (sd = 1),3,796,FALSE,1.1427498790950636
naive (sd = 1),3,797,FALSE,0.9717296942743195
naive (sd = 1),3,798,FALSE,2.187715075517419
naive (sd = 1),3,799,FALSE,1.7239302220005055
naive (sd = 1),3,800,FALSE,2.90502863460532
naive (sd = 1),3,801,TRUE,1.791615655844679
naive (sd = 1),3,802,FALSE,1.8786184792215315
naive (sd = 1),3,803,FALSE,1.7630862133460723
naive (sd = 1),3,804,FALSE,3.6188954992733455
naive (sd = 1),3,805,FALSE,16.047460315859013
naive (sd = 1),3,806,FALSE,10.587216074784331
naive (sd = 1),3,807,FALSE,2.9666732207986297
naive (sd = 1),3,808,FALSE,2.506480212363056
naive (sd = 1),3,809,FALSE,3.79385157282406
naive (sd = 1),3,810,FALSE,5.040648181856734
naive (sd = 1),3,811,FALSE,4.443519983858649
naive (sd = 1),3,812,TRUE,1.4258583370314688
naive (sd = 1),3,813,FALSE,1.6628990738547453
naive (sd = 1),3,814,FALSE,0.9276899200220255
naive (sd = 1),3,815,TRUE,4.107142007261622
naive (sd = 1),3,816,TRUE,2.355744088995442
naive (sd = 1),3,817,FALSE,13.35952785383222
naive (sd = 1),3,818,FALSE,1.9513955286400368
naive (sd = 1),3,819,FALSE,6.208292511192407
naive (sd = 1),3,820,FALSE,3.677512792938336
naive (sd = 1),3,821,FALSE,1.141016808925092
naive (sd = 1),3,822,FALSE,2.4272759103326944
naive (sd = 1),3,823,TRUE,1.4528207385315062
naive (sd = 1),3,824,TRUE,1.4528207385315062
naive (sd = 1),3,825,FALSE,1.7902669443780732
naive (sd = 1),3,826,FALSE,9.653977221407757
naive (sd = 1),3,827,TRUE,4.226250363920414
naive (sd = 1),3,828,FALSE,2.6276553260569178
naive (sd = 1),3,829,FALSE,0.8821929524743026
naive (sd = 1),3,830,FALSE,1.2025112359035879
naive (sd = 1),3,831,FALSE,0.9505049348969221
naive (sd = 1),3,832,FALSE,1.6119612668170764
naive (sd = 1),3,833,FALSE,1.7648594500698878
naive (sd = 1),3,834,FALSE,1.5442337615690005
naive (sd = 1),3,835,FALSE,0.7921531324031862
naive (sd = 1),3,836,FALSE,0.8207273498952022
naive (sd = 1),3,837,FALSE,0.9916947935527313
naive (sd = 1),3,838,FALSE,3.1173102004922377
naive (sd = 1),3,839,FALSE,2.2097021045145793
naive (sd = 1),3,840,TRUE,5.985979162567412
naive (sd = 1),3,841,TRUE,5.985979162567412
naive (sd = 1),3,842,FALSE,1.2864312425810733
naive (sd = 1),3,843,FALSE,1.4820672967730821
naive (sd = 1),3,844,FALSE,1.4833987798575012
naive (sd = 1),3,845,FALSE,43.01278093306597
naive (sd = 1),3,846,FALSE,1.8137909702813753
naive (sd = 1),3,847,FALSE,1.361601871461524
naive (sd = 1),3,848,FALSE,1.9076523594173418
naive (sd = 1),3,849,TRUE,11.103453693076977
naive (sd = 1),3,850,FALSE,7.09334750602684
naive (sd = 1),3,851,FALSE,1.0488557887340182
naive (sd = 1),3,852,FALSE,1.6190035139022292
naive (sd = 1),3,853,FALSE,1.6190035139022292
naive (sd = 1),3,854,FALSE,1.167821513728324
naive (sd = 1),3,855,TRUE,1.0523134419446856
naive (sd = 1),3,856,FALSE,1.4757657932894626
naive (sd = 1),3,857,FALSE,15.445642202696071
naive (sd = 1),3,858,FALSE,2.461342661680132
naive (sd = 1),3,859,FALSE,0.9595727793925811
naive (sd = 1),3,860,FALSE,1.952784435358859
naive (sd = 1),3,861,FALSE,1.2380032362145976
naive (sd = 1),3,862,FALSE,1.1215326685289935
naive (sd = 1),3,863,FALSE,0.8502215997692202
naive (sd = 1),3,864,FALSE,0.8129912764979449
naive (sd = 1),3,865,FALSE,0.8397857015595147
naive (sd = 1),3,866,FALSE,1.8552143484434247
naive (sd = 1),3,867,FALSE,6.325798969938213
naive (sd = 1),3,868,FALSE,3.553236766832682
naive (sd = 1),3,869,TRUE,2.6763551041967326
naive (sd = 1),3,870,TRUE,1.3806762961446166
naive (sd = 1),3,871,FALSE,1.0322189936570412
naive (sd = 1),3,872,FALSE,1.4778312255745145
naive (sd = 1),3,873,FALSE,2.953603838234688
naive (sd = 1),3,874,FALSE,1.1777750803474254
naive (sd = 1),3,875,FALSE,26.120734710803145
naive (sd = 1),3,876,FALSE,2.041786508580237
naive (sd = 1),3,877,FALSE,1.3093905894901319
naive (sd = 1),3,878,FALSE,14.389409955852217
naive (sd = 1),3,879,FALSE,45.496552184107635
naive (sd = 1),3,880,FALSE,3.202665147371389
naive (sd = 1),3,881,FALSE,1.6513636676142467
naive (sd = 1),3,882,FALSE,1.03063338808872
naive (sd = 1),3,883,FALSE,4.7736080320858445
naive (sd = 1),3,884,FALSE,1.8305490333729761
naive (sd = 1),3,885,FALSE,27.407978389623125
naive (sd = 1),3,886,TRUE,28.14518139616216
naive (sd = 1),3,887,FALSE,0.9863086574455959
naive (sd = 1),3,888,FALSE,1.25688355652776
naive (sd = 1),3,889,FALSE,5.828220420041936
naive (sd = 1),3,890,FALSE,1.879885504208922
naive (sd = 1),3,891,FALSE,0.869217371613712
naive (sd = 1),3,892,FALSE,1.3775891493903842
naive (sd = 1),3,893,FALSE,1.157191076838632
naive (sd = 1),3,894,FALSE,1.5898756075358194
naive (sd = 1),3,895,FALSE,0.9633058652738556
naive (sd = 1),3,896,FALSE,1.8887087178071473
naive (sd = 1),3,897,FALSE,2.098871322504553
naive (sd = 1),3,898,FALSE,2.2389928313166743
naive (sd = 1),3,899,FALSE,2.6428593038782497
naive (sd = 1),3,900,FALSE,3.437009538345047
naive (sd = 1),3,901,TRUE,1.8110440667468632
naive (sd = 1),3,902,FALSE,3.437566946542654
naive (sd = 1),3,903,FALSE,1.2123426678650566
naive (sd = 1),3,904,FALSE,42.78635431512397
naive (sd = 1),3,905,TRUE,1.8539155982565483
naive (sd = 1),3,906,FALSE,2.007879758273634
naive (sd = 1),3,907,FALSE,1.010179999331061
naive (sd = 1),3,908,FALSE,1.3432499821345514
naive (sd = 1),3,909,FALSE,1.176633043152775
naive (sd = 1),3,910,FALSE,1.0230624705646965
naive (sd = 1),3,911,FALSE,1.194374530304684
naive (sd = 1),3,912,FALSE,4.573928078869082
naive (sd = 1),3,913,TRUE,1.2359517680940553
naive (sd = 1),3,914,FALSE,5.679713673583664
naive (sd = 1),3,915,FALSE,1.6675279080226824
naive (sd = 1),3,916,TRUE,5.65150283468595
naive (sd = 1),3,917,FALSE,6.819449515222101
naive (sd = 1),3,918,FALSE,1.1232583112161638
naive (sd = 1),3,919,TRUE,1.3301250053880427
naive (sd = 1),3,920,TRUE,1.2953713409723162
naive (sd = 1),3,921,FALSE,1.561706828724548
naive (sd = 1),3,922,TRUE,10.861793792755755
naive (sd = 1),3,923,TRUE,1.817592749873146
naive (sd = 1),3,924,FALSE,1.1479351327886156
naive (sd = 1),3,925,FALSE,1.5211576507397417
naive (sd = 1),3,926,FALSE,1.45222921488122
naive (sd = 1),3,927,FALSE,1.4101742229526555
naive (sd = 1),3,928,FALSE,1.1185614027268524
naive (sd = 1),3,929,FALSE,2.163830385326004
naive (sd = 1),3,930,FALSE,1.4112511171415663
naive (sd = 1),3,931,TRUE,1.087333797743294
naive (sd = 1),3,932,FALSE,1.1164345952777164
naive (sd = 1),3,933,TRUE,178.637876715495
naive (sd = 1),3,934,TRUE,1.1047387170711926
naive (sd = 1),3,935,FALSE,1.0298051362706941
naive (sd = 1),3,936,FALSE,1.0065379381700439
naive (sd = 1),3,937,FALSE,1.1269056062077807
naive (sd = 1),3,938,FALSE,1.033563537577279
naive (sd = 1),3,939,FALSE,29.48543114903148
naive (sd = 1),3,940,FALSE,2.7624828402897545
naive (sd = 1),3,941,FALSE,0.9504160972463103
naive (sd = 1),3,942,TRUE,1.3572124964853542
naive (sd = 1),3,943,TRUE,1.1848871957112055
naive (sd = 1),3,944,TRUE,1.7049606443240697
naive (sd = 1),3,945,TRUE,4.251805105947822
naive (sd = 1),3,946,FALSE,2.383875714311246
naive (sd = 1),3,947,FALSE,13.315757302210654
naive (sd = 1),3,948,FALSE,1.2512709470384638
naive (sd = 1),3,949,FALSE,1.328912435356612
naive (sd = 1),3,950,FALSE,74.19651735502693
naive (sd = 1),3,951,FALSE,4.926125786833738
naive (sd = 1),3,952,FALSE,17.910614320720125
naive (sd = 1),3,953,FALSE,6.275246215577843
naive (sd = 1),3,954,TRUE,1.082595330398226
naive (sd = 1),3,955,FALSE,0.9989234941652965
naive (sd = 1),3,956,FALSE,1.1914696700878507
naive (sd = 1),3,957,FALSE,0.9160497902611888
naive (sd = 1),3,958,FALSE,1.1416330669637829
naive (sd = 1),3,959,TRUE,1.2736700168914796
naive (sd = 1),3,960,FALSE,1.2731920072940022
naive (sd = 1),3,961,FALSE,1.7828824019918772
naive (sd = 1),3,962,FALSE,1.1942131451557505
naive (sd = 1),3,963,TRUE,8.428772245674393
naive (sd = 1),3,964,TRUE,1.5125338159658226
naive (sd = 1),3,965,FALSE,1.2446688580146281
naive (sd = 1),3,966,FALSE,2.4186959112517377
naive (sd = 1),3,967,FALSE,1.655849742067276
naive (sd = 1),3,968,TRUE,4.720516688187926
naive (sd = 1),3,969,TRUE,1.9307569352066611
naive (sd = 1),3,970,FALSE,9.063702450317546
naive (sd = 1),3,971,FALSE,0.8381788888792203
naive (sd = 1),3,972,FALSE,0.827075791869387
naive (sd = 1),3,973,FALSE,5.791820878589256
naive (sd = 1),3,974,FALSE,2.0655665924417903
naive (sd = 1),3,975,FALSE,1.1972920785192298
naive (sd = 1),3,976,FALSE,1.8176898029520838
naive (sd = 1),3,977,FALSE,1.2688510363967995
naive (sd = 1),3,978,FALSE,1.3784212372218798
naive (sd = 1),3,979,TRUE,4.04663859073073
naive (sd = 1),3,980,FALSE,1.1502239120881375
naive (sd = 1),3,981,FALSE,1.0261219558523218
naive (sd = 1),3,982,FALSE,0.9588572340488895
naive (sd = 1),3,983,FALSE,1.0259740929732595
naive (sd = 1),3,984,FALSE,1.0181718612327038
naive (sd = 1),3,985,FALSE,1.107605806801634
naive (sd = 1),3,986,FALSE,1.2928302446046969
naive (sd = 1),3,987,FALSE,1.0575304369878382
naive (sd = 1),3,988,TRUE,1.244577961540665
naive (sd = 1),3,989,TRUE,1.265047959727809
naive (sd = 1),3,990,TRUE,1.0316785696244524
naive (sd = 1),3,991,FALSE,1.4713577508296323
naive (sd = 1),3,992,FALSE,1.3563415619456298
naive (sd = 1),3,993,FALSE,3.3933012080466405
